,feature_name,word,zwickau,zwickau norm.,london,london norm.,breslau,breslau norm.,zwickau / london,zwickau / breslau,london / breslau,version with higher score
715,word_counter,factum,5,0.00018615040953090097,10,0.0003328673190866121,4,0.0004037956793862306,0.5592330603127327,0.46100148920327627,0.8243459157179949,london
716,word_counter,uolens,5,0.00018615040953090097,7,0.00023300712336062846,2,0.0002018978396931153,0.7989043718753324,0.9220029784065525,1.1540842820051926,london
717,word_counter,patriarca,5,0.00018615040953090097,5,0.00016643365954330605,0,0.0,1.1184661206254654,0.0,0.0,zwickau
718,word_counter,mortui,5,0.00018615040953090097,5,0.00016643365954330605,2,0.0002018978396931153,1.1184661206254654,0.9220029784065525,0.8243459157179949,zwickau
719,word_counter,cristus,5,0.00018615040953090097,8,0.00026629385526928966,3,0.0003028467595396729,0.6990413253909159,0.6146686522710351,0.8793023100991945,london
720,word_counter,dispositio,5,0.00018615040953090097,3,9.986019572598362e-05,0,0.0,1.8641102010424424,0.0,0.0,zwickau
721,word_counter,sepius,5,0.00018615040953090097,6,0.00019972039145196724,1,0.00010094891984655764,0.9320551005212212,1.844005956813105,1.9784301977231875,london
722,word_counter,uiderim,5,0.00018615040953090097,4,0.00013314692763464483,2,0.0002018978396931153,1.3980826507818318,0.9220029784065525,0.6594767325743959,zwickau
723,word_counter,tamquam,5,0.00018615040953090097,4,0.00013314692763464483,0,0.0,1.3980826507818318,0.0,0.0,zwickau
724,word_counter,sciendum,5,0.00018615040953090097,9,0.0002995805871779509,0,0.0,0.6213700670141474,0.0,0.0,london
725,word_counter,sanctam,5,0.00018615040953090097,12,0.0003994407829039345,2,0.0002018978396931153,0.4660275502606106,0.9220029784065525,1.9784301977231875,london
726,word_counter,caput,5,0.00018615040953090097,11,0.00036615405099527326,1,0.00010094891984655764,0.5083936911933934,1.844005956813105,3.627122029159177,london
727,word_counter,nominibus,5,0.00018615040953090097,8,0.00026629385526928966,1,0.00010094891984655764,0.6990413253909159,1.844005956813105,2.6379069302975835,london
728,word_counter,nilum,5,0.00018615040953090097,4,0.00013314692763464483,0,0.0,1.3980826507818318,0.0,0.0,zwickau
729,word_counter,fluuius,5,0.00018615040953090097,9,0.0002995805871779509,4,0.0004037956793862306,0.6213700670141474,0.46100148920327627,0.7419113241461953,london
730,word_counter,media,5,0.00018615040953090097,6,0.00019972039145196724,2,0.0002018978396931153,0.9320551005212212,0.9220029784065525,0.9892150988615938,london
731,word_counter,adiungitur,5,0.00018615040953090097,0,0.0,0,0.0,0.0,0.0,1.0,zwickau
732,word_counter,sedes,5,0.00018615040953090097,5,0.00016643365954330605,2,0.0002018978396931153,1.1184661206254654,0.9220029784065525,0.8243459157179949,zwickau
733,word_counter,petrus,5,0.00018615040953090097,4,0.00013314692763464483,0,0.0,1.3980826507818318,0.0,0.0,zwickau
734,word_counter,tirus,5,0.00018615040953090097,4,0.00013314692763464483,1,0.00010094891984655764,1.3980826507818318,1.844005956813105,1.3189534651487917,zwickau
735,word_counter,nunquam,5,0.00018615040953090097,4,0.00013314692763464483,0,0.0,1.3980826507818318,0.0,0.0,zwickau
736,word_counter,hominum,5,0.00018615040953090097,3,9.986019572598362e-05,2,0.0002018978396931153,1.8641102010424424,0.9220029784065525,0.4946075494307969,zwickau
737,word_counter,homines,5,0.00018615040953090097,4,0.00013314692763464483,1,0.00010094891984655764,1.3980826507818318,1.844005956813105,1.3189534651487917,zwickau
738,word_counter,dietam,5,0.00018615040953090097,5,0.00016643365954330605,1,0.00010094891984655764,1.1184661206254654,1.844005956813105,1.6486918314359897,zwickau
739,word_counter,eadem,5,0.00018615040953090097,7,0.00023300712336062846,1,0.00010094891984655764,0.7989043718753324,1.844005956813105,2.3081685640103853,london
740,word_counter,procedendo,5,0.00018615040953090097,8,0.00026629385526928966,4,0.0004037956793862306,0.6990413253909159,0.46100148920327627,0.6594767325743959,london
741,word_counter,possederunt,5,0.00018615040953090097,3,9.986019572598362e-05,0,0.0,1.8641102010424424,0.0,0.0,zwickau
742,word_counter,plagam,5,0.00018615040953090097,4,0.00013314692763464483,3,0.0003028467595396729,1.3980826507818318,0.6146686522710351,0.43965115504959723,zwickau
743,word_counter,includit,5,0.00018615040953090097,2,6.657346381732241e-05,1,0.00010094891984655764,2.7961653015636636,1.844005956813105,0.6594767325743959,zwickau
744,word_counter,regionem,5,0.00018615040953090097,6,0.00019972039145196724,0,0.0,0.9320551005212212,0.0,0.0,london
745,word_counter,arabie,5,0.00018615040953090097,7,0.00023300712336062846,1,0.00010094891984655764,0.7989043718753324,1.844005956813105,2.3081685640103853,london
746,word_counter,basan,5,0.00018615040953090097,3,9.986019572598362e-05,1,0.00010094891984655764,1.8641102010424424,1.844005956813105,0.9892150988615938,zwickau
747,word_counter,deserti,5,0.00018615040953090097,4,0.00013314692763464483,3,0.0003028467595396729,1.3980826507818318,0.6146686522710351,0.43965115504959723,zwickau
748,word_counter,terrarum,5,0.00018615040953090097,5,0.00016643365954330605,1,0.00010094891984655764,1.1184661206254654,1.844005956813105,1.6486918314359897,zwickau
749,word_counter,diuisione,5,0.00018615040953090097,7,0.00023300712336062846,3,0.0003028467595396729,0.7989043718753324,0.6146686522710351,0.7693895213367952,london
750,word_counter,penicea,5,0.00018615040953090097,0,0.0,0,0.0,0.0,0.0,1.0,zwickau
751,word_counter,longitudinem,5,0.00018615040953090097,8,0.00026629385526928966,4,0.0004037956793862306,0.6990413253909159,0.46100148920327627,0.6594767325743959,london
752,word_counter,ficetis,5,0.00018615040953090097,2,6.657346381732241e-05,1,0.00010094891984655764,2.7961653015636636,1.844005956813105,0.6594767325743959,zwickau
753,word_counter,campum,5,0.00018615040953090097,7,0.00023300712336062846,3,0.0003028467595396729,0.7989043718753324,0.6146686522710351,0.7693895213367952,london
754,word_counter,hospitalis,5,0.00018615040953090097,8,0.00026629385526928966,0,0.0,0.6990413253909159,0.0,0.0,london
755,word_counter,puteus,5,0.00018615040953090097,2,6.657346381732241e-05,3,0.0003028467595396729,2.7961653015636636,0.6146686522710351,0.21982557752479862,zwickau
756,word_counter,tiri,5,0.00018615040953090097,5,0.00016643365954330605,2,0.0002018978396931153,1.1184661206254654,0.9220029784065525,0.8243459157179949,zwickau
757,word_counter,orti,5,0.00018615040953090097,5,0.00016643365954330605,1,0.00010094891984655764,1.1184661206254654,1.844005956813105,1.6486918314359897,zwickau
758,word_counter,meo,5,0.00018615040953090097,6,0.00019972039145196724,0,0.0,0.9320551005212212,0.0,0.0,london
759,word_counter,iuditio,5,0.00018615040953090097,5,0.00016643365954330605,1,0.00010094891984655764,1.1184661206254654,1.844005956813105,1.6486918314359897,zwickau
760,word_counter,marmoree,5,0.00018615040953090097,5,0.00016643365954330605,3,0.0003028467595396729,1.1184661206254654,0.6146686522710351,0.5495639438119966,zwickau
761,word_counter,beatus,5,0.00018615040953090097,9,0.0002995805871779509,2,0.0002018978396931153,0.6213700670141474,0.9220029784065525,1.4838226482923906,london
762,word_counter,maxime,5,0.00018615040953090097,9,0.0002995805871779509,2,0.0002018978396931153,0.6213700670141474,0.9220029784065525,1.4838226482923906,london
763,word_counter,pulcram,5,0.00018615040953090097,4,0.00013314692763464483,0,0.0,1.3980826507818318,0.0,0.0,zwickau
764,word_counter,retro,5,0.00018615040953090097,4,0.00013314692763464483,0,0.0,1.3980826507818318,0.0,0.0,zwickau
765,word_counter,iturea,5,0.00018615040953090097,6,0.00019972039145196724,3,0.0003028467595396729,0.9320551005212212,0.6146686522710351,0.6594767325743959,london
766,word_counter,gencium,5,0.00018615040953090097,6,0.00019972039145196724,4,0.0004037956793862306,0.9320551005212212,0.46100148920327627,0.4946075494307969,london
767,word_counter,herodes,5,0.00018615040953090097,3,9.986019572598362e-05,2,0.0002018978396931153,1.8641102010424424,0.9220029784065525,0.4946075494307969,zwickau
768,word_counter,mansit,5,0.00018615040953090097,7,0.00023300712336062846,0,0.0,0.7989043718753324,0.0,0.0,london
769,word_counter,suscitauit,5,0.00018615040953090097,5,0.00016643365954330605,4,0.0004037956793862306,1.1184661206254654,0.46100148920327627,0.41217295785899744,zwickau
770,word_counter,interdum,5,0.00018615040953090097,4,0.00013314692763464483,1,0.00010094891984655764,1.3980826507818318,1.844005956813105,1.3189534651487917,zwickau
771,word_counter,accedit,5,0.00018615040953090097,4,0.00013314692763464483,1,0.00010094891984655764,1.3980826507818318,1.844005956813105,1.3189534651487917,zwickau
772,word_counter,dominum,5,0.00018615040953090097,3,9.986019572598362e-05,1,0.00010094891984655764,1.8641102010424424,1.844005956813105,0.9892150988615938,zwickau
773,word_counter,cesaream,5,0.00018615040953090097,5,0.00016643365954330605,2,0.0002018978396931153,1.1184661206254654,0.9220029784065525,0.8243459157179949,zwickau
774,word_counter,antiqua,5,0.00018615040953090097,6,0.00019972039145196724,5,0.0005047445992327882,0.9320551005212212,0.368801191362621,0.39568603954463755,london
775,word_counter,colunt,5,0.00018615040953090097,5,0.00016643365954330605,0,0.0,1.1184661206254654,0.0,0.0,zwickau
776,word_counter,eseciel,5,0.00018615040953090097,1,3.328673190866121e-05,1,0.00010094891984655764,5.592330603127327,1.844005956813105,0.32973836628719794,zwickau
777,word_counter,destructa,5,0.00018615040953090097,5,0.00016643365954330605,0,0.0,1.1184661206254654,0.0,0.0,zwickau
778,word_counter,nestoriani,5,0.00018615040953090097,6,0.00019972039145196724,0,0.0,0.9320551005212212,0.0,0.0,london
779,word_counter,audiui,5,0.00018615040953090097,5,0.00016643365954330605,1,0.00010094891984655764,1.1184661206254654,1.844005956813105,1.6486918314359897,zwickau
780,word_counter,similibus,5,0.00018615040953090097,3,9.986019572598362e-05,1,0.00010094891984655764,1.8641102010424424,1.844005956813105,0.9892150988615938,zwickau
781,word_counter,pre,5,0.00018615040953090097,2,6.657346381732241e-05,2,0.0002018978396931153,2.7961653015636636,0.9220029784065525,0.32973836628719794,zwickau
782,word_counter,macabeorum,5,0.00018615040953090097,2,6.657346381732241e-05,1,0.00010094891984655764,2.7961653015636636,1.844005956813105,0.6594767325743959,zwickau
783,word_counter,deuote,5,0.00018615040953090097,6,0.00019972039145196724,0,0.0,0.9320551005212212,0.0,0.0,london
784,word_counter,pecoribus,5,0.00018615040953090097,4,0.00013314692763464483,0,0.0,1.3980826507818318,0.0,0.0,zwickau
785,word_counter,istorum,5,0.00018615040953090097,6,0.00019972039145196724,0,0.0,0.9320551005212212,0.0,0.0,london
786,word_counter,piramides,5,0.00018615040953090097,7,0.00023300712336062846,0,0.0,0.7989043718753324,0.0,0.0,london
787,word_counter,fit,5,0.00018615040953090097,5,0.00016643365954330605,0,0.0,1.1184661206254654,0.0,0.0,zwickau
788,word_counter,beata,5,0.00018615040953090097,6,0.00019972039145196724,2,0.0002018978396931153,0.9320551005212212,0.9220029784065525,0.9892150988615938,london
789,word_counter,honore,5,0.00018615040953090097,5,0.00016643365954330605,2,0.0002018978396931153,1.1184661206254654,0.9220029784065525,0.8243459157179949,zwickau
790,word_counter,missam,5,0.00018615040953090097,8,0.00026629385526928966,0,0.0,0.6990413253909159,0.0,0.0,london
791,word_counter,multo,5,0.00018615040953090097,7,0.00023300712336062846,2,0.0002018978396931153,0.7989043718753324,0.9220029784065525,1.1540842820051926,london
792,word_counter,steti,5,0.00018615040953090097,6,0.00019972039145196724,0,0.0,0.9320551005212212,0.0,0.0,london
793,word_counter,capadotia,5,0.00018615040953090097,2,6.657346381732241e-05,1,0.00010094891984655764,2.7961653015636636,1.844005956813105,0.6594767325743959,zwickau
794,word_counter,asor,5,0.00018615040953090097,6,0.00019972039145196724,2,0.0002018978396931153,0.9320551005212212,0.9220029784065525,0.9892150988615938,london
795,word_counter,habitabat,5,0.00018615040953090097,7,0.00023300712336062846,1,0.00010094891984655764,0.7989043718753324,1.844005956813105,2.3081685640103853,london
796,word_counter,pugnauit,5,0.00018615040953090097,6,0.00019972039145196724,4,0.0004037956793862306,0.9320551005212212,0.46100148920327627,0.4946075494307969,london
797,word_counter,belenas,5,0.00018615040953090097,1,3.328673190866121e-05,4,0.0004037956793862306,5.592330603127327,0.46100148920327627,0.08243459157179948,zwickau
798,word_counter,terminus,5,0.00018615040953090097,5,0.00016643365954330605,1,0.00010094891984655764,1.1184661206254654,1.844005956813105,1.6486918314359897,zwickau
799,word_counter,tetrarca,5,0.00018615040953090097,3,9.986019572598362e-05,1,0.00010094891984655764,1.8641102010424424,1.844005956813105,0.9892150988615938,zwickau
800,word_counter,appelat,5,0.00018615040953090097,6,0.00019972039145196724,0,0.0,0.9320551005212212,0.0,0.0,london
801,word_counter,piramidem,5,0.00018615040953090097,4,0.00013314692763464483,0,0.0,1.3980826507818318,0.0,0.0,zwickau
802,word_counter,leones,5,0.00018615040953090097,4,0.00013314692763464483,2,0.0002018978396931153,1.3980826507818318,0.9220029784065525,0.6594767325743959,zwickau
803,word_counter,castelum,5,0.00018615040953090097,10,0.0003328673190866121,5,0.0005047445992327882,0.5592330603127327,0.368801191362621,0.6594767325743959,london
804,word_counter,introitum,5,0.00018615040953090097,6,0.00019972039145196724,0,0.0,0.9320551005212212,0.0,0.0,london
805,word_counter,interfecit,5,0.00018615040953090097,7,0.00023300712336062846,2,0.0002018978396931153,0.7989043718753324,0.9220029784065525,1.1540842820051926,london
806,word_counter,unquam,5,0.00018615040953090097,3,9.986019572598362e-05,0,0.0,1.8641102010424424,0.0,0.0,zwickau
807,word_counter,discipulis,5,0.00018615040953090097,6,0.00019972039145196724,2,0.0002018978396931153,0.9320551005212212,0.9220029784065525,0.9892150988615938,london
808,word_counter,habundant,5,0.00018615040953090097,5,0.00016643365954330605,1,0.00010094891984655764,1.1184661206254654,1.844005956813105,1.6486918314359897,zwickau
809,word_counter,creditur,5,0.00018615040953090097,8,0.00026629385526928966,2,0.0002018978396931153,0.6990413253909159,0.9220029784065525,1.3189534651487917,london
810,word_counter,panis,5,0.00018615040953090097,6,0.00019972039145196724,1,0.00010094891984655764,0.9320551005212212,1.844005956813105,1.9784301977231875,london
811,word_counter,betulie,5,0.00018615040953090097,3,9.986019572598362e-05,2,0.0002018978396931153,1.8641102010424424,0.9220029784065525,0.4946075494307969,zwickau
812,word_counter,uilam,5,0.00018615040953090097,4,0.00013314692763464483,0,0.0,1.3980826507818318,0.0,0.0,zwickau
813,word_counter,heliseus,5,0.00018615040953090097,4,0.00013314692763464483,0,0.0,1.3980826507818318,0.0,0.0,zwickau
814,word_counter,duxit,5,0.00018615040953090097,6,0.00019972039145196724,3,0.0003028467595396729,0.9320551005212212,0.6146686522710351,0.6594767325743959,london
815,word_counter,petri,5,0.00018615040953090097,4,0.00013314692763464483,1,0.00010094891984655764,1.3980826507818318,1.844005956813105,1.3189534651487917,zwickau
816,word_counter,hus,5,0.00018615040953090097,4,0.00013314692763464483,0,0.0,1.3980826507818318,0.0,0.0,zwickau
817,word_counter,alius,5,0.00018615040953090097,13,0.0004327275148125957,2,0.0002018978396931153,0.4301792771636405,0.9220029784065525,2.1432993808667864,london
818,word_counter,hominis,5,0.00018615040953090097,5,0.00016643365954330605,0,0.0,1.1184661206254654,0.0,0.0,zwickau
819,word_counter,descenditur,5,0.00018615040953090097,5,0.00016643365954330605,2,0.0002018978396931153,1.1184661206254654,0.9220029784065525,0.8243459157179949,zwickau
820,word_counter,gradus,5,0.00018615040953090097,8,0.00026629385526928966,2,0.0002018978396931153,0.6990413253909159,0.9220029784065525,1.3189534651487917,london
821,word_counter,naciuitatis,5,0.00018615040953090097,6,0.00019972039145196724,1,0.00010094891984655764,0.9320551005212212,1.844005956813105,1.9784301977231875,london
822,word_counter,carmeli,5,0.00018615040953090097,6,0.00019972039145196724,2,0.0002018978396931153,0.9320551005212212,0.9220029784065525,0.9892150988615938,london
823,word_counter,torrente,5,0.00018615040953090097,6,0.00019972039145196724,3,0.0003028467595396729,0.9320551005212212,0.6146686522710351,0.6594767325743959,london
824,word_counter,galaat,5,0.00018615040953090097,0,0.0,0,0.0,0.0,0.0,1.0,zwickau
825,word_counter,baptiste,5,0.00018615040953090097,5,0.00016643365954330605,2,0.0002018978396931153,1.1184661206254654,0.9220029784065525,0.8243459157179949,zwickau
826,word_counter,uolunt,5,0.00018615040953090097,5,0.00016643365954330605,0,0.0,1.1184661206254654,0.0,0.0,zwickau
827,word_counter,ceteris,5,0.00018615040953090097,5,0.00016643365954330605,1,0.00010094891984655764,1.1184661206254654,1.844005956813105,1.6486918314359897,zwickau
828,word_counter,sumus,5,0.00018615040953090097,6,0.00019972039145196724,0,0.0,0.9320551005212212,0.0,0.0,london
829,word_counter,dedit,5,0.00018615040953090097,7,0.00023300712336062846,3,0.0003028467595396729,0.7989043718753324,0.6146686522710351,0.7693895213367952,london
830,word_counter,iam,5,0.00018615040953090097,4,0.00013314692763464483,3,0.0003028467595396729,1.3980826507818318,0.6146686522710351,0.43965115504959723,zwickau
831,word_counter,ilas,5,0.00018615040953090097,3,9.986019572598362e-05,0,0.0,1.8641102010424424,0.0,0.0,zwickau
832,word_counter,pauci,5,0.00018615040953090097,5,0.00016643365954330605,1,0.00010094891984655764,1.1184661206254654,1.844005956813105,1.6486918314359897,zwickau
833,word_counter,lusa,5,0.00018615040953090097,2,6.657346381732241e-05,1,0.00010094891984655764,2.7961653015636636,1.844005956813105,0.6594767325743959,zwickau
834,word_counter,engadi,5,0.00018615040953090097,0,0.0,3,0.0003028467595396729,0.0,0.6146686522710351,0.0,zwickau
835,word_counter,uirgo,5,0.00018615040953090097,8,0.00026629385526928966,2,0.0002018978396931153,0.6990413253909159,0.9220029784065525,1.3189534651487917,london
836,word_counter,folia,5,0.00018615040953090097,5,0.00016643365954330605,1,0.00010094891984655764,1.1184661206254654,1.844005956813105,1.6486918314359897,zwickau
837,word_counter,ofensionis,5,0.00018615040953090097,4,0.00013314692763464483,2,0.0002018978396931153,1.3980826507818318,0.9220029784065525,0.6594767325743959,zwickau
838,word_counter,ioppe,5,0.00018615040953090097,8,0.00026629385526928966,6,0.0006056935190793458,0.6990413253909159,0.30733432613551753,0.43965115504959723,london
839,word_counter,moria,5,0.00018615040953090097,6,0.00019972039145196724,3,0.0003028467595396729,0.9320551005212212,0.6146686522710351,0.6594767325743959,london
840,word_counter,inferiori,5,0.00018615040953090097,2,6.657346381732241e-05,0,0.0,2.7961653015636636,0.0,0.0,zwickau
841,word_counter,piscinam,5,0.00018615040953090097,2,6.657346381732241e-05,2,0.0002018978396931153,2.7961653015636636,0.9220029784065525,0.32973836628719794,zwickau
842,word_counter,superior,5,0.00018615040953090097,5,0.00016643365954330605,1,0.00010094891984655764,1.1184661206254654,1.844005956813105,1.6486918314359897,zwickau
843,word_counter,piscinas,5,0.00018615040953090097,5,0.00016643365954330605,1,0.00010094891984655764,1.1184661206254654,1.844005956813105,1.6486918314359897,zwickau
844,word_counter,superius,5,0.00018615040953090097,5,0.00016643365954330605,2,0.0002018978396931153,1.1184661206254654,0.9220029784065525,0.8243459157179949,zwickau
845,word_counter,lapide,5,0.00018615040953090097,11,0.00036615405099527326,4,0.0004037956793862306,0.5083936911933934,0.46100148920327627,0.9067805072897942,london
846,word_counter,apparet,5,0.00018615040953090097,4,0.00013314692763464483,2,0.0002018978396931153,1.3980826507818318,0.9220029784065525,0.6594767325743959,zwickau
847,word_counter,domino,5,0.00018615040953090097,9,0.0002995805871779509,6,0.0006056935190793458,0.6213700670141474,0.30733432613551753,0.49460754943079693,london
848,word_counter,uidebis,5,0.00018615040953090097,4,0.00013314692763464483,0,0.0,1.3980826507818318,0.0,0.0,zwickau
849,word_counter,ade,5,0.00018615040953090097,4,0.00013314692763464483,0,0.0,1.3980826507818318,0.0,0.0,zwickau
850,word_counter,portus,5,0.00018615040953090097,7,0.00023300712336062846,1,0.00010094891984655764,0.7989043718753324,1.844005956813105,2.3081685640103853,london
851,word_counter,ascendendo,5,0.00018615040953090097,6,0.00019972039145196724,0,0.0,0.9320551005212212,0.0,0.0,london
852,word_counter,pisces,5,0.00018615040953090097,6,0.00019972039145196724,0,0.0,0.9320551005212212,0.0,0.0,london
853,word_counter,canne,5,0.00018615040953090097,7,0.00023300712336062846,1,0.00010094891984655764,0.7989043718753324,1.844005956813105,2.3081685640103853,london
854,word_counter,similes,5,0.00018615040953090097,7,0.00023300712336062846,0,0.0,0.7989043718753324,0.0,0.0,london
855,word_counter,cristianos,5,0.00018615040953090097,5,0.00016643365954330605,0,0.0,1.1184661206254654,0.0,0.0,zwickau
856,word_counter,sacerdos,5,0.00018615040953090097,3,9.986019572598362e-05,0,0.0,1.8641102010424424,0.0,0.0,zwickau
857,word_counter,uadit,5,0.00018615040953090097,5,0.00016643365954330605,0,0.0,1.1184661206254654,0.0,0.0,zwickau
858,word_counter,uenimus,5,0.00018615040953090097,11,0.00036615405099527326,0,0.0,0.5083936911933934,0.0,0.0,london
859,word_counter,quosdam,4,0.0001489203276247208,5,0.00016643365954330605,0,0.0,0.8947728965003723,0.0,0.0,london
860,word_counter,tandem,4,0.0001489203276247208,4,0.00013314692763464483,1,0.00010094891984655764,1.1184661206254656,1.475204765450484,1.3189534651487917,zwickau
861,word_counter,solis,4,0.0001489203276247208,5,0.00016643365954330605,2,0.0002018978396931153,0.8947728965003723,0.737602382725242,0.8243459157179949,london
862,word_counter,ilam,4,0.0001489203276247208,6,0.00019972039145196724,2,0.0002018978396931153,0.745644080416977,0.737602382725242,0.9892150988615938,london
863,word_counter,arca,4,0.0001489203276247208,4,0.00013314692763464483,3,0.0003028467595396729,1.1184661206254656,0.49173492181682804,0.43965115504959723,zwickau
864,word_counter,dulcis,4,0.0001489203276247208,2,6.657346381732241e-05,4,0.0004037956793862306,2.236932241250931,0.368801191362621,0.16486918314359897,zwickau
865,word_counter,quis,4,0.0001489203276247208,5,0.00016643365954330605,5,0.0005047445992327882,0.8947728965003723,0.29504095309009687,0.32973836628719794,london
866,word_counter,procedens,4,0.0001489203276247208,3,9.986019572598362e-05,1,0.00010094891984655764,1.491288160833954,1.475204765450484,0.9892150988615938,zwickau
867,word_counter,presentibus,4,0.0001489203276247208,3,9.986019572598362e-05,0,0.0,1.491288160833954,0.0,0.0,zwickau
868,word_counter,tres,4,0.0001489203276247208,5,0.00016643365954330605,10,0.0010094891984655764,0.8947728965003723,0.14752047654504843,0.16486918314359897,breslau
869,word_counter,rupem,4,0.0001489203276247208,5,0.00016643365954330605,2,0.0002018978396931153,0.8947728965003723,0.737602382725242,0.8243459157179949,london
870,word_counter,getsemani,4,0.0001489203276247208,5,0.00016643365954330605,3,0.0003028467595396729,0.8947728965003723,0.49173492181682804,0.5495639438119966,london
871,word_counter,passionis,4,0.0001489203276247208,8,0.00026629385526928966,2,0.0002018978396931153,0.5592330603127328,0.737602382725242,1.3189534651487917,london
872,word_counter,singulorum,4,0.0001489203276247208,4,0.00013314692763464483,1,0.00010094891984655764,1.1184661206254656,1.475204765450484,1.3189534651487917,zwickau
873,word_counter,plena,4,0.0001489203276247208,3,9.986019572598362e-05,1,0.00010094891984655764,1.491288160833954,1.475204765450484,0.9892150988615938,zwickau
874,word_counter,dominice,4,0.0001489203276247208,5,0.00016643365954330605,0,0.0,0.8947728965003723,0.0,0.0,london
875,word_counter,singula,4,0.0001489203276247208,4,0.00013314692763464483,1,0.00010094891984655764,1.1184661206254656,1.475204765450484,1.3189534651487917,zwickau
876,word_counter,deuotionem,4,0.0001489203276247208,4,0.00013314692763464483,1,0.00010094891984655764,1.1184661206254656,1.475204765450484,1.3189534651487917,zwickau
877,word_counter,abraham,4,0.0001489203276247208,6,0.00019972039145196724,1,0.00010094891984655764,0.745644080416977,1.475204765450484,1.9784301977231875,london
878,word_counter,tabernaculum,4,0.0001489203276247208,4,0.00013314692763464483,2,0.0002018978396931153,1.1184661206254656,0.737602382725242,0.6594767325743959,zwickau
879,word_counter,iudee,4,0.0001489203276247208,4,0.00013314692763464483,1,0.00010094891984655764,1.1184661206254656,1.475204765450484,1.3189534651487917,zwickau
880,word_counter,populi,4,0.0001489203276247208,3,9.986019572598362e-05,1,0.00010094891984655764,1.491288160833954,1.475204765450484,0.9892150988615938,zwickau
881,word_counter,manibus,4,0.0001489203276247208,5,0.00016643365954330605,2,0.0002018978396931153,0.8947728965003723,0.737602382725242,0.8243459157179949,london
882,word_counter,hora,4,0.0001489203276247208,4,0.00013314692763464483,2,0.0002018978396931153,1.1184661206254656,0.737602382725242,0.6594767325743959,zwickau
883,word_counter,annum,4,0.0001489203276247208,1,3.328673190866121e-05,0,0.0,4.473864482501862,0.0,0.0,zwickau
884,word_counter,frater,4,0.0001489203276247208,2,6.657346381732241e-05,2,0.0002018978396931153,2.236932241250931,0.737602382725242,0.32973836628719794,zwickau
885,word_counter,diligenter,4,0.0001489203276247208,6,0.00019972039145196724,0,0.0,0.745644080416977,0.0,0.0,london
886,word_counter,habitatoribus,4,0.0001489203276247208,3,9.986019572598362e-05,1,0.00010094891984655764,1.491288160833954,1.475204765450484,0.9892150988615938,zwickau
887,word_counter,aliorum,4,0.0001489203276247208,4,0.00013314692763464483,1,0.00010094891984655764,1.1184661206254656,1.475204765450484,1.3189534651487917,zwickau
888,word_counter,natus,4,0.0001489203276247208,5,0.00016643365954330605,2,0.0002018978396931153,0.8947728965003723,0.737602382725242,0.8243459157179949,london
889,word_counter,uitriaco,4,0.0001489203276247208,3,9.986019572598362e-05,0,0.0,1.491288160833954,0.0,0.0,zwickau
890,word_counter,mortuo,4,0.0001489203276247208,4,0.00013314692763464483,0,0.0,1.1184661206254656,0.0,0.0,zwickau
891,word_counter,solum,4,0.0001489203276247208,3,9.986019572598362e-05,0,0.0,1.491288160833954,0.0,0.0,zwickau
892,word_counter,partem,4,0.0001489203276247208,5,0.00016643365954330605,4,0.0004037956793862306,0.8947728965003723,0.368801191362621,0.41217295785899744,london
893,word_counter,fluit,4,0.0001489203276247208,11,0.00036615405099527326,1,0.00010094891984655764,0.4067149529547147,1.475204765450484,3.627122029159177,london
894,word_counter,arciepiscopi,4,0.0001489203276247208,3,9.986019572598362e-05,0,0.0,1.491288160833954,0.0,0.0,zwickau
895,word_counter,eidem,4,0.0001489203276247208,3,9.986019572598362e-05,2,0.0002018978396931153,1.491288160833954,0.737602382725242,0.4946075494307969,zwickau
896,word_counter,penice,4,0.0001489203276247208,3,9.986019572598362e-05,0,0.0,1.491288160833954,0.0,0.0,zwickau
897,word_counter,nulus,4,0.0001489203276247208,2,6.657346381732241e-05,0,0.0,2.236932241250931,0.0,0.0,zwickau
898,word_counter,potuit,4,0.0001489203276247208,3,9.986019572598362e-05,0,0.0,1.491288160833954,0.0,0.0,zwickau
899,word_counter,krac,4,0.0001489203276247208,6,0.00019972039145196724,0,0.0,0.745644080416977,0.0,0.0,london
900,word_counter,mortem,4,0.0001489203276247208,3,9.986019572598362e-05,0,0.0,1.491288160833954,0.0,0.0,zwickau
901,word_counter,antequam,4,0.0001489203276247208,3,9.986019572598362e-05,0,0.0,1.491288160833954,0.0,0.0,zwickau
902,word_counter,damasco,4,0.0001489203276247208,2,6.657346381732241e-05,0,0.0,2.236932241250931,0.0,0.0,zwickau
903,word_counter,appelari,4,0.0001489203276247208,1,3.328673190866121e-05,1,0.00010094891984655764,4.473864482501862,1.475204765450484,0.32973836628719794,zwickau
904,word_counter,proprie,4,0.0001489203276247208,6,0.00019972039145196724,0,0.0,0.745644080416977,0.0,0.0,london
905,word_counter,episcopi,4,0.0001489203276247208,4,0.00013314692763464483,0,0.0,1.1184661206254656,0.0,0.0,zwickau
906,word_counter,finis,4,0.0001489203276247208,1,3.328673190866121e-05,2,0.0002018978396931153,4.473864482501862,0.737602382725242,0.16486918314359897,zwickau
907,word_counter,gasam,4,0.0001489203276247208,8,0.00026629385526928966,2,0.0002018978396931153,0.5592330603127328,0.737602382725242,1.3189534651487917,london
