,feature_name,word,zwickau,london,breslau,version with higher score
9519,count_vectorizer_5_gram,ores_,43,45,8,london
9520,count_vectorizer_5_gram,ebatu,43,52,14,london
9521,count_vectorizer_5_gram,_cuiu,43,45,17,london
9522,count_vectorizer_5_gram,gitur,43,51,15,london
9523,count_vectorizer_5_gram,tant_,43,36,4,zwickau
9524,count_vectorizer_5_gram,cis_c,43,48,4,london
9525,count_vectorizer_5_gram,ualli,43,35,17,zwickau
9526,count_vectorizer_5_gram,_desc,42,52,28,london
9527,count_vectorizer_5_gram,_quid,42,52,16,london
9528,count_vectorizer_5_gram,m_con,42,60,29,london
9529,count_vectorizer_5_gram,tem_c,42,44,20,london
9530,count_vectorizer_5_gram,em_qu,42,40,18,zwickau
9531,count_vectorizer_5_gram,_syri,42,39,5,zwickau
9532,count_vectorizer_5_gram,s_per,42,41,12,zwickau
9533,count_vectorizer_5_gram,ecund,42,51,17,london
9534,count_vectorizer_5_gram,lilee,42,40,27,zwickau
9535,count_vectorizer_5_gram,quant,42,57,10,london
9536,count_vectorizer_5_gram,t_per,42,46,5,london
9537,count_vectorizer_5_gram,_lati,42,49,16,london
9538,count_vectorizer_5_gram,e_de_,42,38,14,zwickau
9539,count_vectorizer_5_gram,_prim,42,42,17,zwickau
9540,count_vectorizer_5_gram,lonem,42,44,19,london
9541,count_vectorizer_5_gram,norum,42,41,13,zwickau
9542,count_vectorizer_5_gram,_dese,42,46,17,london
9543,count_vectorizer_5_gram,deser,42,45,17,london
9544,count_vectorizer_5_gram,esert,42,44,16,london
9545,count_vectorizer_5_gram,lesia,42,61,12,london
9546,count_vectorizer_5_gram,rum_i,41,49,17,london
9547,count_vectorizer_5_gram,ionis,41,54,18,london
9548,count_vectorizer_5_gram,s_hab,41,48,7,london
9549,count_vectorizer_5_gram,t_con,41,56,20,london
9550,count_vectorizer_5_gram,cebat,41,46,17,london
9551,count_vectorizer_5_gram,e_dic,41,47,11,london
9552,count_vectorizer_5_gram,eucam,41,32,21,zwickau
9553,count_vectorizer_5_gram,3_leu,41,22,2,zwickau
9554,count_vectorizer_5_gram,incip,40,39,13,zwickau
9555,count_vectorizer_5_gram,aria_,40,40,20,zwickau
9556,count_vectorizer_5_gram,intra,40,41,9,london
9557,count_vectorizer_5_gram,_anti,40,31,20,zwickau
9558,count_vectorizer_5_gram,lapid,40,54,15,london
9559,count_vectorizer_5_gram,et_su,40,41,15,london
9560,count_vectorizer_5_gram,templ,40,47,15,london
9561,count_vectorizer_5_gram,in_te,40,36,13,zwickau
9562,count_vectorizer_5_gram,_cons,40,48,16,london
9563,count_vectorizer_5_gram,is_de,40,31,19,zwickau
9564,count_vectorizer_5_gram,rum_a,40,46,15,london
9565,count_vectorizer_5_gram,in_lo,40,54,11,london
9566,count_vectorizer_5_gram,ia_et,40,49,9,london
9567,count_vectorizer_5_gram,licet,40,50,16,london
9568,count_vectorizer_5_gram,icet_,40,50,16,london
9569,count_vectorizer_5_gram,_camp,40,46,14,london
9570,count_vectorizer_5_gram,et_di,40,36,16,zwickau
9571,count_vectorizer_5_gram,rdane,40,47,22,london
9572,count_vectorizer_5_gram,a_dic,40,45,17,london
9573,count_vectorizer_5_gram,ucam_,40,33,21,zwickau
9574,count_vectorizer_5_gram,m_usq,40,40,18,zwickau
9575,count_vectorizer_5_gram,_omne,40,44,13,london
9576,count_vectorizer_5_gram,is_es,40,43,6,london
9577,count_vectorizer_5_gram,_3_le,40,21,2,zwickau
9578,count_vectorizer_5_gram,allis,40,33,16,zwickau
9579,count_vectorizer_5_gram,orta_,40,35,25,zwickau
9580,count_vectorizer_5_gram,terre,39,40,7,london
9581,count_vectorizer_5_gram,rum_s,39,45,15,london
9582,count_vectorizer_5_gram,erram,39,43,20,london
9583,count_vectorizer_5_gram,rram_,39,44,20,london
9584,count_vectorizer_5_gram,epulc,39,46,14,london
9585,count_vectorizer_5_gram,ante_,39,55,10,london
9586,count_vectorizer_5_gram,tione,39,58,14,london
9587,count_vectorizer_5_gram,unt_a,39,37,8,zwickau
9588,count_vectorizer_5_gram,in_la,39,37,16,zwickau
9589,count_vectorizer_5_gram,ilee_,39,37,27,zwickau
9590,count_vectorizer_5_gram,n_qua,39,45,17,london
9591,count_vectorizer_5_gram,_medi,39,45,27,london
9592,count_vectorizer_5_gram,e_qua,39,47,21,london
9593,count_vectorizer_5_gram,a_ill,39,32,5,zwickau
9594,count_vectorizer_5_gram,et_ca,39,35,12,zwickau
9595,count_vectorizer_5_gram,em_es,39,45,12,london
9596,count_vectorizer_5_gram,o_quo,39,45,9,london
9597,count_vectorizer_5_gram,de_mo,39,35,24,zwickau
9598,count_vectorizer_5_gram,icta_,39,33,14,zwickau
9599,count_vectorizer_5_gram,dicun,39,43,7,london
9600,count_vectorizer_5_gram,icunt,39,43,7,london
9601,count_vectorizer_5_gram,est_t,39,31,10,zwickau
9602,count_vectorizer_5_gram,e_mar,39,35,22,zwickau
9603,count_vectorizer_5_gram,iam_e,39,31,12,zwickau
9604,count_vectorizer_5_gram,cunt_,39,41,7,london
9605,count_vectorizer_5_gram,_font,39,49,19,london
9606,count_vectorizer_5_gram,m_ubi,39,46,15,london
9607,count_vectorizer_5_gram,t_sup,39,48,9,london
9608,count_vectorizer_5_gram,ulis_,38,37,14,zwickau
9609,count_vectorizer_5_gram,_illi,38,37,10,zwickau
9610,count_vectorizer_5_gram,post_,38,30,12,zwickau
9611,count_vectorizer_5_gram,um_ad,38,41,18,london
9612,count_vectorizer_5_gram,_adhu,38,48,19,london
9613,count_vectorizer_5_gram,adhuc,38,48,18,london
9614,count_vectorizer_5_gram,dhuc_,38,48,18,london
9615,count_vectorizer_5_gram,ionem,38,52,10,london
9616,count_vectorizer_5_gram,um_su,38,44,19,london
9617,count_vectorizer_5_gram,per_t,38,52,24,london
9618,count_vectorizer_5_gram,t_ciu,38,44,18,london
9619,count_vectorizer_5_gram,antum,38,51,5,london
9620,count_vectorizer_5_gram,_hoc_,38,52,12,london
9621,count_vectorizer_5_gram,m_uer,38,37,5,zwickau
9622,count_vectorizer_5_gram,it_et,38,46,15,london
9623,count_vectorizer_5_gram,ental,38,37,21,zwickau
9624,count_vectorizer_5_gram,_trib,38,56,13,london
9625,count_vectorizer_5_gram,_dicu,38,42,7,london
9626,count_vectorizer_5_gram,iunt_,38,27,7,zwickau
9627,count_vectorizer_5_gram,omnes,38,41,10,london
9628,count_vectorizer_5_gram,mnes_,38,41,10,london
9629,count_vectorizer_5_gram,_ad_o,38,26,16,zwickau
9630,count_vectorizer_5_gram,tum_i,37,43,9,london
9631,count_vectorizer_5_gram,osten,37,38,18,london
9632,count_vectorizer_5_gram,stend,37,37,18,zwickau
9633,count_vectorizer_5_gram,riam_,37,28,6,zwickau
9634,count_vectorizer_5_gram,_et_n,37,40,8,london
9635,count_vectorizer_5_gram,i_sun,37,47,14,london
9636,count_vectorizer_5_gram,ando_,37,52,12,london
9637,count_vectorizer_5_gram,est_e,37,37,21,zwickau
9638,count_vectorizer_5_gram,_ab_i,37,35,12,zwickau
9639,count_vectorizer_5_gram,a_qua,37,40,7,london
9640,count_vectorizer_5_gram,gnum_,37,37,12,zwickau
9641,count_vectorizer_5_gram,a_par,37,33,9,zwickau
9642,count_vectorizer_5_gram,s_sun,37,36,5,zwickau
9643,count_vectorizer_5_gram,alis_,37,42,17,london
9644,count_vectorizer_5_gram,1_leu,37,31,7,zwickau
9645,count_vectorizer_5_gram,o_in_,37,37,9,zwickau
9646,count_vectorizer_5_gram,munit,37,37,20,zwickau
9647,count_vectorizer_5_gram,ualle,37,43,14,london
9648,count_vectorizer_5_gram,_ille,37,18,9,zwickau
9649,count_vectorizer_5_gram,n_lon,37,49,14,london
9650,count_vectorizer_5_gram,_pisc,37,37,11,zwickau
9651,count_vectorizer_5_gram,s_quo,36,43,12,london
9652,count_vectorizer_5_gram,tes_e,36,36,9,zwickau
9653,count_vectorizer_5_gram,_hodi,36,50,9,london
9654,count_vectorizer_5_gram,hodie,36,50,9,london
9655,count_vectorizer_5_gram,odie_,36,50,10,london
9656,count_vectorizer_5_gram,tem_a,36,46,20,london
9657,count_vectorizer_5_gram,_loca,36,39,17,london
9658,count_vectorizer_5_gram,t_ali,36,39,8,london
9659,count_vectorizer_5_gram,s_pro,36,37,10,london
9660,count_vectorizer_5_gram,s_dic,36,48,8,london
9661,count_vectorizer_5_gram,longi,36,46,13,london
9662,count_vectorizer_5_gram,gitud,36,43,12,london
9663,count_vectorizer_5_gram,que_s,36,36,9,zwickau
9664,count_vectorizer_5_gram,mari_,36,36,10,zwickau
9665,count_vectorizer_5_gram,ta_et,36,41,11,london
9666,count_vectorizer_5_gram,_4_le,36,34,13,zwickau
9667,count_vectorizer_5_gram,4_leu,36,35,13,zwickau
9668,count_vectorizer_5_gram,maris,36,36,21,zwickau
9669,count_vectorizer_5_gram,ictum,36,51,12,london
9670,count_vectorizer_5_gram,etur_,36,60,17,london
9671,count_vectorizer_5_gram,ceni_,36,35,6,zwickau
9672,count_vectorizer_5_gram,ebat_,36,34,15,zwickau
9673,count_vectorizer_5_gram,_muni,36,31,19,zwickau
9674,count_vectorizer_5_gram,um_si,35,37,18,london
9675,count_vectorizer_5_gram,isti_,35,37,7,london
9676,count_vectorizer_5_gram,rum_q,35,31,16,zwickau
9677,count_vectorizer_5_gram,_oste,35,36,18,london
9678,count_vectorizer_5_gram,rum_p,35,37,8,london
9679,count_vectorizer_5_gram,um_pe,35,42,9,london
9680,count_vectorizer_5_gram,us_su,35,39,7,london
9681,count_vectorizer_5_gram,_in_h,35,40,10,london
9682,count_vectorizer_5_gram,tempo,35,43,12,london
9683,count_vectorizer_5_gram,empor,35,43,12,london
9684,count_vectorizer_5_gram,ongit,35,43,12,london
9685,count_vectorizer_5_gram,_habu,35,46,11,london
9686,count_vectorizer_5_gram,ipsa_,35,34,12,zwickau
9687,count_vectorizer_5_gram,tur_q,35,42,8,london
9688,count_vectorizer_5_gram,ur_qu,35,42,8,london
9689,count_vectorizer_5_gram,t_hab,35,37,9,london
9690,count_vectorizer_5_gram,tur_s,35,36,13,london
9691,count_vectorizer_5_gram,ultra,35,36,25,london
9692,count_vectorizer_5_gram,ltra_,35,36,25,london
9693,count_vectorizer_5_gram,locum,35,45,9,london
9694,count_vectorizer_5_gram,ocum_,35,45,9,london
9695,count_vectorizer_5_gram,_fuer,35,39,9,london
9696,count_vectorizer_5_gram,dictu,35,52,11,london
9697,count_vectorizer_5_gram,potes,35,39,6,london
9698,count_vectorizer_5_gram,_uia_,35,38,13,london
9699,count_vectorizer_5_gram,rtum_,35,38,14,london
9700,count_vectorizer_5_gram,escen,35,45,26,london
9701,count_vectorizer_5_gram,tere_,35,37,11,london
9702,count_vectorizer_5_gram,tum_a,34,40,8,london
9703,count_vectorizer_5_gram,m_int,34,37,7,london
9704,count_vectorizer_5_gram,olis_,34,36,9,london
9705,count_vectorizer_5_gram,et_ma,34,48,13,london
9706,count_vectorizer_5_gram,ius_e,34,46,9,london
9707,count_vectorizer_5_gram,m_mar,34,36,10,london
9708,count_vectorizer_5_gram,am_de,34,35,10,london
9709,count_vectorizer_5_gram,m_sed,34,33,8,zwickau
9710,count_vectorizer_5_gram,ris_e,34,24,11,zwickau
9711,count_vectorizer_5_gram,et_ha,34,33,6,zwickau
9712,count_vectorizer_5_gram,atum_,34,39,9,london
9713,count_vectorizer_5_gram,bus_i,34,45,14,london
9714,count_vectorizer_5_gram,rum_u,34,34,8,zwickau
9715,count_vectorizer_5_gram,posse,34,30,11,zwickau
9716,count_vectorizer_5_gram,_situ,34,31,11,zwickau
9717,count_vectorizer_5_gram,ellat,34,44,8,london
9718,count_vectorizer_5_gram,s_mon,34,26,10,zwickau
9719,count_vectorizer_5_gram,magna,34,35,10,london
9720,count_vectorizer_5_gram,_huiu,34,42,15,london
9721,count_vectorizer_5_gram,huius,34,42,15,london
9722,count_vectorizer_5_gram,_1_le,34,31,7,zwickau
9723,count_vectorizer_5_gram,s_ciu,34,36,12,london
9724,count_vectorizer_5_gram,est_m,34,38,12,london
9725,count_vectorizer_5_gram,astru,34,35,11,london
9726,count_vectorizer_5_gram,tur_d,34,37,24,london
9727,count_vectorizer_5_gram,erior,34,35,17,london
9728,count_vectorizer_5_gram,ifica,34,30,11,zwickau
9729,count_vectorizer_5_gram,_ultr,34,35,22,london
9730,count_vectorizer_5_gram,n_lat,34,32,10,zwickau
9731,count_vectorizer_5_gram,otest,34,38,6,london
9732,count_vectorizer_5_gram,ducit,34,29,12,zwickau
9733,count_vectorizer_5_gram,pore_,34,40,10,london
9734,count_vectorizer_5_gram,erre_,33,39,7,london
9735,count_vectorizer_5_gram,iani_,33,34,3,london
9736,count_vectorizer_5_gram,_in_d,33,39,14,london
9737,count_vectorizer_5_gram,t_quo,33,37,10,london
9738,count_vectorizer_5_gram,nte_s,33,39,18,london
9739,count_vectorizer_5_gram,a_per,33,29,14,zwickau
9740,count_vectorizer_5_gram,um_se,33,39,7,london
9741,count_vectorizer_5_gram,iam_s,33,38,8,london
9742,count_vectorizer_5_gram,um_ue,33,35,5,london
9743,count_vectorizer_5_gram,est_p,33,34,10,london
9744,count_vectorizer_5_gram,s_eiu,33,39,9,london
9745,count_vectorizer_5_gram,n_ter,33,31,11,zwickau
9746,count_vectorizer_5_gram,uantu,33,41,6,london
9747,count_vectorizer_5_gram,pluri,33,27,3,zwickau
9748,count_vectorizer_5_gram,latit,33,40,14,london
9749,count_vectorizer_5_gram,atitu,33,38,12,london
9750,count_vectorizer_5_gram,tissi,33,30,24,zwickau
9751,count_vectorizer_5_gram,mini_,33,30,10,zwickau
9752,count_vectorizer_5_gram,ontes,33,27,12,zwickau
9753,count_vectorizer_5_gram,m_dic,33,46,12,london
9754,count_vectorizer_5_gram,unt_s,33,27,3,zwickau
9755,count_vectorizer_5_gram,um_ma,33,40,9,london
9756,count_vectorizer_5_gram,_uill,33,39,9,london
9757,count_vectorizer_5_gram,a_ual,33,29,12,zwickau
9758,count_vectorizer_5_gram,unt_c,33,32,12,zwickau
9759,count_vectorizer_5_gram,on_et,33,41,18,london
9760,count_vectorizer_5_gram,inum_,33,27,7,zwickau
9761,count_vectorizer_5_gram,uerun,33,31,11,zwickau
9762,count_vectorizer_5_gram,nt_qu,33,30,9,zwickau
9763,count_vectorizer_5_gram,imum_,33,28,4,zwickau
9764,count_vectorizer_5_gram,m_mon,33,36,25,london
9765,count_vectorizer_5_gram,nde_a,33,26,26,zwickau
9766,count_vectorizer_5_gram,_coll,33,39,11,london
9767,count_vectorizer_5_gram,a_de_,33,43,11,london
9768,count_vectorizer_5_gram,iliar,33,24,7,zwickau
9769,count_vectorizer_5_gram,desce,33,42,25,london
9770,count_vectorizer_5_gram,em_de,32,30,21,zwickau
9771,count_vectorizer_5_gram,tem_u,32,29,12,zwickau
9772,count_vectorizer_5_gram,loca_,32,38,17,london
9773,count_vectorizer_5_gram,oris_,32,29,8,zwickau
9774,count_vectorizer_5_gram,et_te,32,31,10,zwickau
9775,count_vectorizer_5_gram,_mort,32,39,7,london
9776,count_vectorizer_5_gram,tota_,32,38,10,london
9777,count_vectorizer_5_gram,a_sun,32,30,7,zwickau
9778,count_vectorizer_5_gram,_alii,32,40,12,london
9779,count_vectorizer_5_gram,omnib,32,35,13,london
9780,count_vectorizer_5_gram,mnibu,32,35,12,london
9781,count_vectorizer_5_gram,i_de_,32,30,11,zwickau
9782,count_vectorizer_5_gram,circa,32,36,6,london
9783,count_vectorizer_5_gram,irca_,32,36,6,london
9784,count_vectorizer_5_gram,tur_u,32,37,16,london
9785,count_vectorizer_5_gram,es_su,32,31,6,zwickau
9786,count_vectorizer_5_gram,i_est,32,39,12,london
9787,count_vectorizer_5_gram,um_di,32,36,15,london
9788,count_vectorizer_5_gram,_ab_o,32,35,17,london
9789,count_vectorizer_5_gram,itant,32,30,4,zwickau
9790,count_vectorizer_5_gram,i_dic,32,27,8,zwickau
9791,count_vectorizer_5_gram,_cred,32,33,5,london
9792,count_vectorizer_5_gram,danem,32,33,19,london
9793,count_vectorizer_5_gram,uerit,32,36,11,london
9794,count_vectorizer_5_gram,ilis_,32,39,16,london
9795,count_vectorizer_5_gram,_de_s,32,26,9,zwickau
9796,count_vectorizer_5_gram,est_l,32,36,9,london
9797,count_vectorizer_5_gram,a_aqu,32,34,16,london
9798,count_vectorizer_5_gram,circu,32,38,19,london
9799,count_vectorizer_5_gram,_rege,32,34,7,london
9800,count_vectorizer_5_gram,_ad_a,32,27,18,zwickau
9801,count_vectorizer_5_gram,_duci,32,28,12,zwickau
9802,count_vectorizer_5_gram,ucit_,32,27,10,zwickau
9803,count_vectorizer_5_gram,ltum_,32,37,11,london
9804,count_vectorizer_5_gram,et_se,32,31,8,zwickau
9805,count_vectorizer_5_gram,mpore,32,38,9,london
9806,count_vectorizer_5_gram,o_loc,32,32,13,zwickau
9807,count_vectorizer_5_gram,_ipso,32,33,13,london
9808,count_vectorizer_5_gram,rum_d,31,40,19,london
9809,count_vectorizer_5_gram,_proc,31,39,15,london
9810,count_vectorizer_5_gram,bus_p,31,28,12,zwickau
9811,count_vectorizer_5_gram,edes_,31,33,11,london
9812,count_vectorizer_5_gram,_ad_s,31,44,13,london
9813,count_vectorizer_5_gram,us_di,31,40,9,london
9814,count_vectorizer_5_gram,rente,31,36,20,london
9815,count_vectorizer_5_gram,abent,31,31,4,zwickau
9816,count_vectorizer_5_gram,sset_,31,33,7,london
9817,count_vectorizer_5_gram,ebant,31,33,9,london
9818,count_vectorizer_5_gram,_ad_p,31,29,15,zwickau
9819,count_vectorizer_5_gram,est_d,31,37,9,london
9820,count_vectorizer_5_gram,in_ea,31,38,12,london
9821,count_vectorizer_5_gram,bitan,31,24,2,zwickau
9822,count_vectorizer_5_gram,nis_i,31,26,8,zwickau
9823,count_vectorizer_5_gram,_in_r,31,36,11,london
9824,count_vectorizer_5_gram,ia_qu,31,36,12,london
9825,count_vectorizer_5_gram,t_omn,31,30,9,zwickau
9826,count_vectorizer_5_gram,torre,31,37,16,london
9827,count_vectorizer_5_gram,orren,31,37,16,london
9828,count_vectorizer_5_gram,_litt,31,13,19,zwickau
9829,count_vectorizer_5_gram,e_sun,31,41,12,london
9830,count_vectorizer_5_gram,is_si,31,36,19,london
9831,count_vectorizer_5_gram,test_,31,35,4,london
9832,count_vectorizer_5_gram,_beat,31,41,11,london
9833,count_vectorizer_5_gram,e_gal,31,37,17,london
9834,count_vectorizer_5_gram,um_co,31,35,13,london
9835,count_vectorizer_5_gram,ascen,31,39,6,london
9836,count_vectorizer_5_gram,_daui,31,34,18,london
9837,count_vectorizer_5_gram,dauid,31,34,18,london
9838,count_vectorizer_5_gram,icit_,30,28,5,zwickau
9839,count_vectorizer_5_gram,s_mar,30,29,9,zwickau
9840,count_vectorizer_5_gram,re_et,30,27,7,zwickau
9841,count_vectorizer_5_gram,abens,30,28,12,zwickau
9842,count_vectorizer_5_gram,bens_,30,30,13,zwickau
9843,count_vectorizer_5_gram,_nisi,30,41,7,london
9844,count_vectorizer_5_gram,nisi_,30,41,7,london
9845,count_vectorizer_5_gram,at_in,30,29,13,zwickau
9846,count_vectorizer_5_gram,t_loc,30,44,9,london
9847,count_vectorizer_5_gram,et_al,30,29,9,zwickau
9848,count_vectorizer_5_gram,t_pro,30,36,13,london
9849,count_vectorizer_5_gram,ta_in,30,32,12,london
9850,count_vectorizer_5_gram,s_ter,30,29,4,zwickau
9851,count_vectorizer_5_gram,a_ter,30,27,8,zwickau
9852,count_vectorizer_5_gram,_quar,30,32,16,london
9853,count_vectorizer_5_gram,is_di,30,39,10,london
9854,count_vectorizer_5_gram,de_et,30,38,9,london
9855,count_vectorizer_5_gram,um_re,30,30,10,zwickau
9856,count_vectorizer_5_gram,nomin,30,40,6,london
9857,count_vectorizer_5_gram,qui_e,30,40,8,london
9858,count_vectorizer_5_gram,stro_,30,33,13,london
9859,count_vectorizer_5_gram,e_hab,30,30,8,zwickau
9860,count_vectorizer_5_gram,a_qui,30,32,5,london
9861,count_vectorizer_5_gram,n_ea_,30,36,12,london
9862,count_vectorizer_5_gram,ant_i,30,25,7,zwickau
9863,count_vectorizer_5_gram,idam_,30,35,5,london
9864,count_vectorizer_5_gram,lis_e,30,34,9,london
9865,count_vectorizer_5_gram,anem_,30,30,18,zwickau
9866,count_vectorizer_5_gram,filii,30,29,7,zwickau
9867,count_vectorizer_5_gram,tus_i,30,35,12,london
9868,count_vectorizer_5_gram,edit_,30,34,12,london
9869,count_vectorizer_5_gram,_turr,30,33,18,london
9870,count_vectorizer_5_gram,us_de,30,36,20,london
9871,count_vectorizer_5_gram,_2_le,30,57,0,london
9872,count_vectorizer_5_gram,2_leu,30,59,0,london
9873,count_vectorizer_5_gram,_et_r,30,39,7,london
9874,count_vectorizer_5_gram,cum_i,30,32,9,london
9875,count_vectorizer_5_gram,_late,30,30,11,zwickau
9876,count_vectorizer_5_gram,_ieru,30,39,12,london
9877,count_vectorizer_5_gram,ierus,30,39,12,london
9878,count_vectorizer_5_gram,rat_i,30,29,10,zwickau
9879,count_vectorizer_5_gram,ncipi,29,28,12,zwickau
9880,count_vectorizer_5_gram,cit_i,29,29,3,zwickau
9881,count_vectorizer_5_gram,imus_,29,42,5,london
9882,count_vectorizer_5_gram,antiq,29,29,17,zwickau
9883,count_vectorizer_5_gram,ntiqu,29,29,17,zwickau
9884,count_vectorizer_5_gram,um_pr,29,33,5,london
9885,count_vectorizer_5_gram,_uirg,29,37,10,london
9886,count_vectorizer_5_gram,a_era,29,23,12,zwickau
9887,count_vectorizer_5_gram,orem_,29,32,12,london
9888,count_vectorizer_5_gram,dens_,29,29,10,zwickau
9889,count_vectorizer_5_gram,s_pre,29,29,9,zwickau
9890,count_vectorizer_5_gram,et_qu,29,30,7,london
9891,count_vectorizer_5_gram,inem_,29,45,19,london
9892,count_vectorizer_5_gram,prete,29,27,6,zwickau
9893,count_vectorizer_5_gram,us_pr,29,26,9,zwickau
9894,count_vectorizer_5_gram,rra_i,29,21,6,zwickau
9895,count_vectorizer_5_gram,cere_,29,35,3,london
9896,count_vectorizer_5_gram,ere_p,29,38,5,london
9897,count_vectorizer_5_gram,_de_m,29,36,13,london
9898,count_vectorizer_5_gram,e_ter,29,30,9,london
9899,count_vectorizer_5_gram,_totu,29,33,10,london
9900,count_vectorizer_5_gram,otum_,29,36,11,london
9901,count_vectorizer_5_gram,m_ter,29,32,13,london
9902,count_vectorizer_5_gram,e_ill,29,15,6,zwickau
9903,count_vectorizer_5_gram,ones_,29,28,12,zwickau
9904,count_vectorizer_5_gram,iorum,29,28,18,zwickau
9905,count_vectorizer_5_gram,s_sed,29,29,10,zwickau
9906,count_vectorizer_5_gram,ntali,29,29,15,zwickau
9907,count_vectorizer_5_gram,_phil,29,28,14,zwickau
9908,count_vectorizer_5_gram,ue_es,29,37,12,london
9909,count_vectorizer_5_gram,llatu,29,37,10,london
9910,count_vectorizer_5_gram,c_est,29,28,14,zwickau
9911,count_vectorizer_5_gram,_de_c,29,26,17,zwickau
