,feature_name,p_#,cross/inner,mean,std,min,25%,50%,75%,max,# of 0 similarities,p_length,most_similar_p_#,most_similar_score,most_similar_p_length,most_similar_dropped,most_similar_dropped_p_#,most_similar_dropperd_score,most_similar_dropped_p_length,version,inner_mean_is_low,cross_inner_mean_diff
2547,5_gram,3,cross,0.031285406292191086,0.01762417551210427,0.0,0.01934486456579564,0.02912266585714771,0.04067144473900667,0.11182406053280772,2,754,169,0.11182406053280772,1511,True,3.0,0.8622085112751442,725.0,london,,
1291,count_vectorizer_5_gram,3,inner,0.0668757064205733,0.03416369733654333,0.0,0.04215512626122323,0.06632603056249343,0.090469573209747,0.19910143640732778,2,725,5,0.19910143640732778,1248,,,,,zwickau,True,0.0043615518647422
2579,5_gram,3,cross,0.031217270313161585,0.01668134200022657,0.0,0.0196304895104099,0.02979687133639457,0.0396374295726281,0.10290685317929431,1,725,5,0.10290685317929431,1230,True,3.0,0.860358094160387,754.0,zwickau,,
957,5_gram,3,inner,0.03322427253571195,0.018258925177745144,0.0020721192332226975,0.02087355962812256,0.0308758119914093,0.0433126934369531,0.10907494937653514,0,754,5,0.10907494937653514,1230,,,,,london,False,-0.0019388662435208676
2865,count_vectorizer_5_gram,3,cross,0.0699774001763937,0.03606797570653156,0.0,0.04380709595046071,0.068133294719092,0.09287087810503358,0.20712367569463075,2,754,169,0.20712367569463075,1511,True,3.0,0.8994940483773678,725.0,london,,
1275,count_vectorizer_5_gram,3,inner,0.07480026205410203,0.03589089090102732,0.003995144853993722,0.04947828083297995,0.06960073958944135,0.09982497767328483,0.1983079606023335,0,754,5,0.1983079606023335,1230,,,,,london,False,-0.004822861877708334
969,5_gram,3,inner,0.02913637493572169,0.016466508781114372,0.0,0.01709428902503887,0.0274783731981848,0.03908894252283482,0.1039746678386429,2,725,5,0.1039746678386429,1248,,,,,zwickau,True,0.0020808953774398946
1292,count_vectorizer_5_gram,4,inner,0.05306807572734248,0.0282859398710408,0.0,0.032623386617975696,0.04932698717622651,0.06947672556189005,0.16713683966615278,2,707,283,0.16713683966615278,1603,,,,,zwickau,True,0.00285744112584152
2866,count_vectorizer_5_gram,4,cross,0.05071207648464509,0.028366089360668523,0.0,0.029656284286420906,0.04678587930645125,0.06425212466280286,0.16623195629686158,3,684,279,0.16623195629686158,1010,True,4.0,0.8363737959309622,707.0,london,,
2902,count_vectorizer_5_gram,4,cross,0.055925516853184,0.028363722986956694,0.0025232420183803985,0.03710017611288065,0.05334448610736908,0.07007815319206549,0.1974144098806301,0,707,89,0.1974144098806301,456,True,4.0,0.8363737959309623,684.0,zwickau,,
2548,5_gram,4,cross,0.0253759345810025,0.01634625003526734,0.0,0.013786366022262086,0.023204180177652526,0.03378037500311649,0.1056924722861098,3,684,279,0.1056924722861098,1010,True,4.0,0.7891999341624071,707.0,london,,
958,5_gram,4,inner,0.026313495327391002,0.016058279813949406,0.0007667705906387956,0.015015173654200192,0.024143283611355072,0.03431580623185797,0.10237566975552352,0,684,271,0.10237566975552352,920,,,,,london,False,-0.0009375607463885036
1276,count_vectorizer_5_gram,4,inner,0.053361323418480405,0.028200547187117165,0.002612471401758654,0.033984101042533466,0.05074781190532506,0.0664004188223083,0.1566144006790228,0,684,271,0.1566144006790228,920,,,,,london,False,-0.0026492469338353156
970,5_gram,4,inner,0.026171717076061914,0.01665771719882181,0.0,0.01430291542131293,0.022740598597027963,0.03462134128903053,0.1073317553751845,2,707,283,0.1073317553751845,1603,,,,,zwickau,True,0.0013483100481701676
2580,5_gram,4,cross,0.027520027124232082,0.016363668704203888,0.0005733217528046795,0.016476502935166146,0.025867564125019202,0.03490095423851611,0.10726987411281681,0,707,275,0.10726987411281681,1587,True,4.0,0.785025107503545,684.0,zwickau,,
971,5_gram,5,inner,0.04481927594409921,0.021741448237878064,0.002713711930482567,0.028131398847079596,0.0429654799026196,0.057351262232134936,0.12080867494813496,0,1248,6,0.12080867494813496,1587,,,,,zwickau,True,0.002622591607989097
1277,count_vectorizer_5_gram,5,inner,0.09904390378953148,0.03894584225279547,0.02108115704935147,0.06994514564106383,0.09707564578818234,0.1243516794960336,0.24573433222692298,0,1230,272,0.24573433222692298,1979,,,,,london,False,-0.005159311272188077
2867,count_vectorizer_5_gram,5,cross,0.09388459251734341,0.04029916247655559,0.004839792582550026,0.0674465195955684,0.09200839251297628,0.11639205234382681,0.24136768420520516,0,1230,280,0.24136768420520516,2013,True,5.0,0.881300038476717,1248.0,london,,
959,5_gram,5,inner,0.04586448076017615,0.020523617347319487,0.0043513666412415995,0.03088257155158503,0.04428494847498063,0.058356144146740965,0.11620103163550774,0,1230,272,0.11620103163550774,1979,,,,,london,False,-0.002317917398187666
2581,5_gram,5,cross,0.047441867552088304,0.02046771456258817,0.0031635187432010508,0.03183780115130807,0.04576690667634644,0.05977641590709444,0.11578757165375622,0,1248,272,0.11578757165375622,1979,True,5.0,0.8400810955761492,1230.0,zwickau,,
1293,count_vectorizer_5_gram,5,inner,0.09857179481508725,0.04188992046795097,0.0047904500800959905,0.06986954337747571,0.0970373267738102,0.1250067096497198,0.2415370676214824,0,1248,280,0.2415370676214824,2013,,,,,zwickau,True,0.005369978967366129
2903,count_vectorizer_5_gram,5,cross,0.10394177378245338,0.03943921311562389,0.013910820729480172,0.07311910983030495,0.10138975715137097,0.12939024011166844,0.2419189985458791,0,1248,272,0.2419189985458791,1979,True,5.0,0.8813000384767172,1230.0,zwickau,,
2549,5_gram,5,cross,0.043546563361988484,0.021052989576383112,0.0027471927313154005,0.028711549567675337,0.04215982762992016,0.055908552529709866,0.1131231459695339,0,1230,280,0.1131231459695339,2013,True,5.0,0.8414421966084724,1248.0,london,,
2868,count_vectorizer_5_gram,6,cross,0.06747815969942457,0.03534201337623506,0.00636061622599645,0.03924676211768818,0.061221093075840165,0.0906190906639143,0.1884565124368248,0,845,283,0.1884565124368248,1603,True,6.0,0.6805745592337137,1587.0,london,,
1294,count_vectorizer_5_gram,6,inner,0.08990524408329163,0.04620821660499925,0.012180839235138411,0.053709736045407894,0.08301674323336268,0.12108474219309473,0.2499288127459938,0,1587,283,0.2499288127459938,1603,,,,,zwickau,True,0.0055310710762447035
2550,5_gram,6,cross,0.03118442770483481,0.019383073059116587,0.0013145383466132289,0.015929018520444406,0.02744691087413338,0.04168857001412696,0.11327338563366819,0,845,283,0.11327338563366819,1603,True,6.0,0.6370685726924131,1587.0,london,,
972,5_gram,6,inner,0.043506194200064324,0.025552784023801695,0.0032011792446448315,0.02491332892153265,0.039244681901169046,0.05823213744887169,0.15304382841792818,0,1587,283,0.15304382841792818,1603,,,,,zwickau,True,0.0029073687779710908
2904,count_vectorizer_5_gram,6,cross,0.09543631515953634,0.044988395001126516,0.016310973577740733,0.061287211027029824,0.08768338631517009,0.12611827350312468,0.2488847558845086,0,1587,275,0.2488847558845086,1587,True,6.0,0.6805745592337139,845.0,zwickau,,
2582,5_gram,6,cross,0.046413562978035415,0.024752627741218083,0.006702427105907217,0.027250115802450858,0.04182238992653283,0.0605817391189334,0.14803046684942653,0,1587,275,0.14803046684942653,1587,True,6.0,0.6322286778840712,845.0,zwickau,,
960,5_gram,6,inner,0.03329650546448049,0.01879836631559216,0.0020178767944973998,0.019860792720246014,0.030731651077614875,0.04412062144299945,0.1152061216156496,0,845,27,0.1152061216156496,658,,,,,london,False,-0.0021120777596456836
1278,count_vectorizer_5_gram,6,inner,0.07200870582545787,0.03469360798050584,0.011329066016295181,0.045247543292874184,0.06748942055387072,0.09516335043149385,0.18156488844270607,0,845,275,0.18156488844270607,1587,,,,,london,False,-0.004530546126033305
2869,count_vectorizer_5_gram,7,cross,0.06996977405432551,0.035601331700091006,0.0,0.04444108545683851,0.06710129111432675,0.0931118052159568,0.1871816295486285,1,685,6,0.1871816295486285,1587,True,7.0,0.7983981424811216,677.0,london,,
1279,count_vectorizer_5_gram,7,inner,0.07513328974513164,0.036524474215203453,0.00660109148169765,0.04950565689430306,0.070417438976216,0.10046943074315247,0.19494055069023208,0,685,20,0.19494055069023208,511,,,,,london,False,-0.005163515690806128
2551,5_gram,7,cross,0.03080066089415909,0.018047903516887117,0.0,0.017722241611814248,0.029049740018027775,0.04144393296393787,0.11906863984504362,1,685,57,0.11906863984504362,30,True,7.0,0.7454428878920413,677.0,london,,
961,5_gram,7,inner,0.033603959380688386,0.018838862577574104,0.0010871640615318957,0.019744467698095514,0.03111590103499188,0.04566604318342925,0.12684164213760366,0,685,20,0.12684164213760366,511,,,,,london,False,-0.0028032984865292952
1295,count_vectorizer_5_gram,7,inner,0.08011016364755905,0.03772043321011988,0.007411203783609039,0.05481546737089659,0.07691991624194881,0.10310184495917002,0.2295045541371115,0,677,6,0.2295045541371115,1587,,,,,zwickau,True,0.004153237391902792
973,5_gram,7,inner,0.035136458624635096,0.019636767093913716,0.001657624317575742,0.020586841936592676,0.0326540911153235,0.045606552582678164,0.1420861769804374,0,677,6,0.1420861769804374,1587,,,,,zwickau,True,0.00214874409914248
2905,count_vectorizer_5_gram,7,cross,0.08426340103946184,0.037635032972888165,0.009012850219054909,0.05724956931601725,0.07805357250205691,0.11052115016713805,0.20168643242983356,0,677,20,0.20168643242983356,511,True,7.0,0.7983981424811215,685.0,zwickau,,
2583,5_gram,7,cross,0.037285202723777576,0.019351740402421703,0.004054902428684208,0.023357938396417727,0.033593754266001676,0.04919832899312874,0.13005699617505026,0,677,20,0.13005699617505026,511,True,7.0,0.7502278301502107,685.0,zwickau,,
962,5_gram,8,inner,0.034903659480909725,0.024598343265002983,0.001760746158203497,0.018237862337615665,0.02925922247343,0.04558250789095614,0.1764992541747833,0,550,79,0.1764992541747833,672,,,,,london,False,-0.0019363659817568032
2870,count_vectorizer_5_gram,8,cross,0.06892034990176571,0.04091229423739897,0.0,0.038753868313543695,0.06260409552921754,0.09428119155749082,0.22676309198398276,1,550,17,0.22676309198398276,371,True,8.0,0.8502544750828075,555.0,london,,
2906,count_vectorizer_5_gram,8,cross,0.0738922129611006,0.04128107025287443,0.005309954916948404,0.0438360210796198,0.06872842088489424,0.09590775041908849,0.29190581950724087,0,555,79,0.29190581950724087,672,True,8.0,0.8502544750828072,550.0,zwickau,,
2584,5_gram,8,cross,0.03535171144929743,0.024255541656397504,0.002326152109167235,0.01883181968300731,0.030349840701304955,0.0444778112872715,0.1809497082751112,0,555,79,0.1809497082751112,672,True,8.0,0.7771212705872356,550.0,zwickau,,
1280,count_vectorizer_5_gram,8,inner,0.07464567185808951,0.041667885935785846,0.005953119232191839,0.04475062437473612,0.06702947537502028,0.09753667478462648,0.28350422131833414,0,550,79,0.28350422131833414,672,,,,,london,False,-0.005725321956323803
2552,5_gram,8,cross,0.03296729349915292,0.02479507075879102,0.0,0.015840990111093783,0.027043386443763535,0.043650632450443455,0.1632183550642286,1,550,0,0.1632183550642286,31,True,8.0,0.7827098905936879,555.0,london,,
1296,count_vectorizer_5_gram,8,inner,0.06757088023832133,0.04134931003366869,0.0,0.036146547229767796,0.06356272858071271,0.0915568783668167,0.2271398217703517,2,555,17,0.2271398217703517,371,,,,,zwickau,True,0.006321332722779266
974,5_gram,8,inner,0.033096495483467686,0.02469563095635141,0.0,0.014943255200546103,0.02852496986499206,0.04355272375692569,0.16152693809862498,2,555,15,0.16152693809862498,711,,,,,zwickau,True,0.0022552159658297405
963,5_gram,9,inner,0.042856295520422034,0.02516705880259379,0.005109235298014596,0.02554845171990101,0.037094269327029805,0.0545527088346994,0.1820357903656885,0,790,13,0.1820357903656885,306,,,,,london,False,-0.0015318422563436948
1281,count_vectorizer_5_gram,9,inner,0.10848449788811869,0.047483178579431524,0.01520000851200715,0.07406463725466449,0.10337850906371568,0.13162659622895795,0.29945508499357026,0,790,317,0.29945508499357026,586,,,,,london,False,-0.007163200456486413
2553,5_gram,9,cross,0.04132445326407834,0.02473565915842713,0.0010549916947371182,0.024643755345148233,0.03694109613242671,0.05223469681371993,0.13578014586880002,0,790,13,0.13578014586880002,662,True,9.0,0.6539085634974665,1030.0,london,,
2871,count_vectorizer_5_gram,9,cross,0.10132129743163228,0.04718157177762169,0.004134279144094519,0.06814416114107569,0.09475309163811572,0.12597024257105288,0.26403967159921266,0,790,299,0.26403967159921266,2764,True,9.0,0.751029772239442,1030.0,london,,
2585,5_gram,9,cross,0.048568916658595,0.025993154164615645,0.0012666259062799018,0.030366137777097495,0.043429128632764664,0.0613104223716,0.14218196967651492,0,1030,317,0.14218196967651492,586,True,9.0,0.6551042055784819,790.0,zwickau,,
975,5_gram,9,inner,0.04638207308395963,0.026148508467043533,0.0,0.027613960286700358,0.04054577697213769,0.059108587500029786,0.147081049022085,1,1030,18,0.147081049022085,573,,,,,zwickau,True,0.002186843574635375
2907,count_vectorizer_5_gram,9,cross,0.11813856144758568,0.05025446316153576,0.00636929755298482,0.0818862065003918,0.1111573558867,0.1474519631878932,0.2974072442210355,0,1030,317,0.2974072442210355,586,True,9.0,0.7510297722394421,790.0,zwickau,,
1297,count_vectorizer_5_gram,9,inner,0.10992227578029673,0.049679228490757316,0.0,0.0758855330432735,0.10345438237562518,0.13492935082805788,0.2933856630789913,1,1030,299,0.2933856630789913,2764,,,,,zwickau,True,0.00821628566728895
964,5_gram,10,inner,0.027990521441281738,0.018655354116539787,0.0,0.01584293113725964,0.0252424455957912,0.03680918608786897,0.17108248371924992,2,333,46,0.17108248371924992,839,,,,,london,False,-0.0005380751776783294
2554,5_gram,10,cross,0.02745244626360341,0.030824264714672242,0.0,0.013313712614645793,0.02348672246397346,0.03365868031953783,0.47784609519079313,3,333,10,0.47784609519079313,632,False,,,,london,,
1298,count_vectorizer_5_gram,10,inner,0.08065948723974874,0.03700873343172935,0.00500714026594844,0.052690359295744414,0.07866603930912339,0.10082626476949513,0.24232907012047272,0,632,46,0.24232907012047272,959,,,,,zwickau,True,0.007369789638918045
2872,count_vectorizer_5_gram,10,cross,0.06644456283660444,0.04114635092325455,0.0,0.04181561323012389,0.06145925394988638,0.08545812932597203,0.541182010859534,3,333,10,0.541182010859534,632,False,,,,london,,
976,5_gram,10,inner,0.03263198387796735,0.021890886274174105,0.0011722726315752006,0.018084818037076716,0.02936265601210236,0.04069451940500982,0.18670062772146218,0,632,46,0.18670062772146218,959,,,,,zwickau,True,0.003817240701035861
2586,5_gram,10,cross,0.03644922457900321,0.03300196848725675,0.004857417515318055,0.02174101580091159,0.03137442792267379,0.04425283324686776,0.47569529444602565,0,632,10,0.47569529444602565,333,False,,,,zwickau,,
1282,count_vectorizer_5_gram,10,inner,0.06862346648837617,0.031285203751703856,0.0,0.04766865290191835,0.0659841607131634,0.08752162412991275,0.22166277019066696,2,333,46,0.22166277019066696,839,,,,,london,False,-0.0021789036517717297
2908,count_vectorizer_5_gram,10,cross,0.08802927687866678,0.044558801505411624,0.014114404536948472,0.0627845005130348,0.0836535987878817,0.10909653558053053,0.5411820108595341,0,632,10,0.5411820108595341,333,False,,,,zwickau,,
1299,count_vectorizer_5_gram,11,inner,0.08284993436268409,0.03892819587872184,0.0,0.05456583241349943,0.07809533449764801,0.10367727574117903,0.2346111750630244,1,576,9,0.2346111750630244,1030,,,,,zwickau,True,0.0068762867153383395
965,5_gram,11,inner,0.03993343251930428,0.02862102138420491,0.004373496314990339,0.02306703213050331,0.033566714280808256,0.04879097274576788,0.3170093720841713,0,493,22,0.3170093720841713,193,,,,,london,False,-0.00274886874081038
2555,5_gram,11,cross,0.0371845637784939,0.024904961866114867,0.0,0.02018358249330341,0.0319392029954354,0.04641329845735953,0.18265765000742776,1,493,21,0.18265765000742776,801,True,11.0,0.7119176216232073,576.0,london,,
2873,count_vectorizer_5_gram,11,cross,0.08148173623029478,0.0403309397651176,0.0,0.05345834764905976,0.07545411012674694,0.10339287295815353,0.257358019390808,1,493,21,0.257358019390808,801,True,11.0,0.7790476167893213,576.0,london,,
1283,count_vectorizer_5_gram,11,inner,0.08844862700995762,0.042053368722201466,0.012074153061825393,0.06231117712222475,0.08221048360900411,0.10920219594173668,0.36498619161695406,0,493,22,0.36498619161695406,193,,,,,london,False,-0.006966890779662838
2909,count_vectorizer_5_gram,11,cross,0.08972622107802243,0.04001760177019896,0.009498428140203434,0.06181713364314145,0.08485321541536205,0.11337113498296413,0.33413710560519916,0,576,22,0.33413710560519916,193,True,11.0,0.7790476167893217,493.0,zwickau,,
2587,5_gram,11,cross,0.039782751639495094,0.024993522553193162,0.0025924326959317575,0.02442583861276746,0.034892974962591715,0.05010940813094891,0.26171139736252513,0,576,22,0.26171139736252513,193,True,11.0,0.7135247664998775,493.0,zwickau,,
977,5_gram,11,inner,0.03732100072405654,0.02326361042409798,0.0,0.02105043849503491,0.031593898194980444,0.048101884155722065,0.14780989900648617,1,576,21,0.14780989900648617,801,,,,,zwickau,True,0.002461750915438557
2910,count_vectorizer_5_gram,12,cross,0.12443019956727783,0.05160753618621193,0.010318398300289185,0.0910724313289167,0.12047578556737693,0.1521768073220679,0.43047635513797583,0,1569,12,0.43047635513797583,215,False,,,,zwickau,,
1284,count_vectorizer_5_gram,12,inner,0.05987437309616483,0.0352832409601887,0.0,0.03406481221264176,0.05615902179979016,0.07843231488833695,0.28190501401272056,2,215,16,0.28190501401272056,368,,,,,london,False,-0.004461187776647127
2588,5_gram,12,cross,0.05783985793156583,0.033809306128573455,0.005111391857002971,0.03863482615503874,0.054380751261391955,0.0686879855948051,0.3855188070772351,0,1569,12,0.3855188070772351,215,False,,,,zwickau,,
1300,count_vectorizer_5_gram,12,inner,0.11421832312088127,0.05093631667797032,0.007561612312173211,0.07823211901377457,0.11122914580651942,0.14433018568990116,0.3857373111338424,0,1569,282,0.3857373111338424,1721,,,,,zwickau,True,0.010211876446396553
978,5_gram,12,inner,0.05325119187619472,0.029921554258294493,0.0019154294749258482,0.03223293643898632,0.049163752333299046,0.06763675903941381,0.28110206754620015,0,1569,282,0.28110206754620015,1721,,,,,zwickau,True,0.004588666055371116
2556,5_gram,12,cross,0.023884227829052907,0.028458828750806988,0.0,0.009303024105038533,0.018710343296825895,0.029154536117391522,0.38683021103936543,5,215,12,0.38683021103936543,1569,False,,,,london,,
966,5_gram,12,inner,0.0250604565546711,0.023168276907067548,0.0,0.011123446204076716,0.019979814479937432,0.030466037306219926,0.22107194262398422,2,215,16,0.22107194262398422,368,,,,,london,False,-0.001176228725618192
2874,count_vectorizer_5_gram,12,cross,0.0554131853195177,0.0392913791517995,0.0,0.03110513949754746,0.04879170851288579,0.0727816335316805,0.43047635513797583,5,215,12,0.43047635513797583,1569,False,,,,london,,
2589,5_gram,13,cross,0.04449034239524341,0.037667975065259464,0.0,0.027079950562069178,0.037962418075187576,0.05362147973498813,0.5450317515996842,1,662,13,0.5450317515996842,306,False,,,,zwickau,,
2557,5_gram,13,cross,0.03448542094264574,0.04060805838406229,0.0,0.016440020913275292,0.02637795465976117,0.038718277165280215,0.5314835588147263,3,306,13,0.5314835588147263,662,False,,,,london,,
967,5_gram,13,inner,0.03421806733422005,0.027910687371049264,0.0,0.017402323148719912,0.027781128146063552,0.039894047909826834,0.2184332153690953,1,306,15,0.2184332153690953,176,,,,,london,True,0.0002673536084256897
979,5_gram,13,inner,0.04185327520787756,0.03070592741413688,0.0009270393322434224,0.025802442319401306,0.03538833150752102,0.05127060537189712,0.2750810440244724,0,662,14,0.2750810440244724,285,,,,,zwickau,True,0.002637067187365852
2875,count_vectorizer_5_gram,13,cross,0.07507553257948751,0.05245490311892231,0.0,0.045808623965856735,0.06500871668018461,0.0864990558765044,0.565194165260439,3,306,13,0.565194165260439,662,False,,,,london,,
2911,count_vectorizer_5_gram,13,cross,0.09468671555083556,0.04485529196703469,0.0,0.06737124376296397,0.09027634923169828,0.11310951988985848,0.5651941652604389,1,662,13,0.5651941652604389,306,False,,,,zwickau,,
1285,count_vectorizer_5_gram,13,inner,0.07776896147226138,0.041941965136148646,0.0,0.04949221641439498,0.07011611640916943,0.09546243523804071,0.2836166849888742,1,306,9,0.2836166849888742,790,,,,,london,False,-0.0026934288927738664
1301,count_vectorizer_5_gram,13,inner,0.08805485831448726,0.04200329327113733,0.003914261602508507,0.061894786525598045,0.080057668956885,0.10752066611409399,0.34311661906812124,0,662,14,0.34311661906812124,285,,,,,zwickau,True,0.006631857236348307
2590,5_gram,14,cross,0.02888497349093649,0.02453138547875028,0.001535472359416488,0.015637747201741287,0.023391088265406944,0.034293164780094955,0.2265194403890668,0,285,13,0.2265194403890668,306,True,14.0,0.653247874416192,196.0,zwickau,,
2876,count_vectorizer_5_gram,14,cross,0.056338751538487594,0.03726730782774779,0.0,0.03218518374243374,0.04815361679840303,0.0741661989792574,0.23640374297349187,4,196,241,0.23640374297349187,836,True,14.0,0.6993161951272671,285.0,london,,
968,5_gram,14,inner,0.02679958599646278,0.025324364843043616,0.0,0.01201065754043925,0.01909240196989583,0.034693121090655595,0.1890440815157344,4,196,245,0.1890440815157344,817,,,,,london,False,-0.0018570629377727861
1286,count_vectorizer_5_gram,14,inner,0.06069295953854377,0.03663673554972169,0.0,0.03585965992540703,0.0535847200810169,0.0767265936470821,0.23461894923971438,4,196,22,0.23461894923971438,193,,,,,london,False,-0.004354208000056176
980,5_gram,14,inner,0.02855532947565626,0.028488165926266826,0.0,0.013401403166972343,0.022284746759541514,0.034022563178121176,0.2750810440244724,2,285,13,0.2750810440244724,662,,,,,zwickau,True,0.00032964401528022894
1302,count_vectorizer_5_gram,14,inner,0.06640488604921237,0.039795238480431434,0.0,0.0401979396189727,0.060517227000039725,0.08068909869778992,0.34311661906812124,2,285,13,0.34311661906812124,662,,,,,zwickau,True,0.0025384731589026127
2912,count_vectorizer_5_gram,14,cross,0.06894335920811498,0.03543201311703904,0.010279459564081682,0.04612627004436968,0.062183431203257346,0.08594362079225147,0.2801895812565702,0,285,13,0.2801895812565702,306,True,14.0,0.6993161951272668,196.0,zwickau,,
2558,5_gram,14,cross,0.024942523058689995,0.02569591179388646,0.0,0.010536278835518961,0.017856956536384697,0.02898032106137007,0.2182657670700764,4,196,241,0.2182657670700764,836,True,14.0,0.6519998104171145,285.0,london,,
1287,count_vectorizer_5_gram,15,inner,0.05977831119542953,0.03991636830413697,0.0,0.031470448412765195,0.05243776708047439,0.07782066599596832,0.25461427959277755,5,176,103,0.25461427959277755,364,,,,,london,False,-0.0036607098402951857
2559,5_gram,15,cross,0.025433997194378243,0.03149960928917092,0.0,0.008870778934429752,0.01738293471286946,0.03178452660505935,0.3611591408994305,7,176,15,0.3611591408994305,711,False,,,,london,,
2591,5_gram,15,cross,0.05025581504690599,0.03241262430773316,0.008318053079984934,0.0327929476030721,0.04496603862652153,0.060188505464962724,0.3684004106240543,0,711,15,0.3684004106240543,176,False,,,,zwickau,,
981,5_gram,15,inner,0.04725191173586013,0.02931613781113501,0.0012064649787992773,0.029055470401904038,0.04211504632058866,0.05955266249372748,0.2490046006418451,0,711,13,0.2490046006418451,662,,,,,zwickau,True,0.003003903311045858
2877,count_vectorizer_5_gram,15,cross,0.05611760135513434,0.04348918565102282,0.0,0.028766743705018492,0.048011876196368285,0.0726681275450676,0.4166216191864913,7,176,15,0.4166216191864913,711,False,,,,london,,
1303,count_vectorizer_5_gram,15,inner,0.10152475860625274,0.04453194343130762,0.0046971139230102075,0.07496205139082647,0.09594848716648746,0.12351386072930905,0.3088865829478626,0,711,13,0.3088865829478626,662,,,,,zwickau,True,0.00802505444847243
969,5_gram,15,inner,0.026880706067109808,0.02748203386470147,0.0,0.010500271266058254,0.019183382416920625,0.03338732595381177,0.2184332153690953,5,176,13,0.2184332153690953,306,,,,,london,False,-0.0014467088727315655
2913,count_vectorizer_5_gram,15,cross,0.10954981305472516,0.04496739071842322,0.023923566684866997,0.08151250057762649,0.10434620035881467,0.1308846869759144,0.4166216191864913,0,711,15,0.4166216191864913,176,False,,,,zwickau,,
2878,count_vectorizer_5_gram,16,cross,0.060729220435794436,0.04735818467060747,0.0,0.033541313365905254,0.05110660166187002,0.07874306230779721,0.5845517445760726,4,368,16,0.5845517445760726,432,False,,,,london,,
2914,count_vectorizer_5_gram,16,cross,0.08788380770032564,0.05087596743050157,0.0,0.05682860400188022,0.07963419176180275,0.10578193042958137,0.5845517445760725,1,432,16,0.5845517445760725,368,False,,,,zwickau,,
2560,5_gram,16,cross,0.02705170283602089,0.035142877877098494,0.0,0.010944013179554887,0.02131409790276052,0.031902011106919176,0.5157015100304713,4,368,16,0.5157015100304713,432,False,,,,london,,
2592,5_gram,16,cross,0.0345663438324386,0.03647052946013496,0.0,0.01812255907957403,0.02752946899544602,0.0407533864080539,0.5144171531439848,1,432,16,0.5144171531439848,368,False,,,,zwickau,,
1304,count_vectorizer_5_gram,16,inner,0.07990821517462589,0.041878492189926966,0.0,0.050214391523293635,0.07341538416846306,0.09986586568873647,0.23697690768002805,2,432,18,0.23697690768002805,573,,,,,zwickau,True,0.007975592525699751
982,5_gram,16,inner,0.030811538952928447,0.024661445868608568,0.0,0.015513613603380804,0.02573031574603026,0.037783213389475594,0.16967744029998585,2,432,13,0.16967744029998585,662,,,,,zwickau,True,0.003754804879510149
970,5_gram,16,inner,0.02786279321503181,0.023905800534209244,0.0,0.013218831963393341,0.022755809512738503,0.035033146920626694,0.22107194262398422,1,368,12,0.22107194262398422,215,,,,,london,False,-0.0008110903790109203
1288,count_vectorizer_5_gram,16,inner,0.06517905377628587,0.03849631312763507,0.0,0.03713228201077607,0.059191289198483314,0.08572303340892644,0.28190501401272056,1,368,12,0.28190501401272056,215,,,,,london,False,-0.004449833340491434
2915,count_vectorizer_5_gram,17,cross,0.08445499797350661,0.04655885334214773,0.0,0.05388331954675471,0.07755420542008878,0.10798734484158487,0.5173012212546818,1,371,17,0.5173012212546818,339,False,,,,zwickau,,
2593,5_gram,17,cross,0.033230195263628304,0.031545111954030716,0.0,0.01723496336295515,0.02620141626727237,0.0401526330413784,0.43940113106481915,1,371,17,0.43940113106481915,339,False,,,,zwickau,,
1289,count_vectorizer_5_gram,17,inner,0.0674977611582451,0.03618937324263847,0.004356812529915287,0.04043284308334921,0.06256406387943375,0.08925126200637166,0.1936863302955599,0,339,16,0.1936863302955599,368,,,,,london,False,-0.000980052913470808
1305,count_vectorizer_5_gram,17,inner,0.07726908185407794,0.041272997006626004,0.0,0.04570766209563549,0.07204576359443988,0.1013582045936546,0.25732439376084226,1,371,87,0.25732439376084226,1222,,,,,zwickau,True,0.007185916119428676
2561,5_gram,17,cross,0.02937212968618565,0.03153568732455003,0.0,0.013739179995950911,0.02358620620375265,0.03700854024100844,0.43657127079465174,1,339,17,0.43657127079465174,371,False,,,,london,,
983,5_gram,17,inner,0.03013107678524459,0.022743524820123484,0.0,0.01457685410805923,0.024929989846882578,0.03854583727338574,0.16846652388943367,1,371,87,0.16846652388943367,1222,,,,,zwickau,True,0.0030991184783837125
971,5_gram,17,inner,0.028816337377121398,0.020566516612828958,0.0018484521149371583,0.01512169011605056,0.023930403323541495,0.0364806215221976,0.14479196706792233,0,339,145,0.14479196706792233,613,,,,,london,True,0.0005557923090642528
2879,count_vectorizer_5_gram,17,cross,0.06651770824477429,0.04546514561180365,0.0,0.03754686005812575,0.05857347394426367,0.0885853174156598,0.5173012212546819,1,339,17,0.5173012212546819,371,False,,,,london,,
2916,count_vectorizer_5_gram,18,cross,0.12100012325231398,0.052702811727115335,0.02483232706505449,0.08520230929829288,0.11603309127376221,0.14941734982440524,0.33027370337679113,0,573,82,0.33027370337679113,661,True,18.0,0.6718635180555663,478.0,zwickau,,
2562,5_gram,18,cross,0.03728766028936851,0.03983370177945751,0.0,0.01902966316908649,0.030623146609434264,0.04543077172625189,0.5886108108691093,2,478,18,0.5886108108691093,573,False,,,,london,,
